API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
2.93129s,4.300 μs,2.93129s,476 ns,2.9313s,22.235 ms,22.240 ms,236089,236089,0,cudaLaunchKernel,11881 3 1,0128 1 1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1
2.93132s,4.824 μs,2.93132s,22.210 ms,2.95353s,8.254 ms,30.469 ms,236089,236089,0,cudaLaunchKernel,570288    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93134s,3.200 μs,2.93135s,30.438 ms,2.96178s,8.166 ms,38.606 ms,236089,236089,0,cudaLaunchKernel,285144    1    1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93138s,3.433 μs,2.93138s,38.571 ms,2.96995s,9.072 ms,47.647 ms,236089,236089,0,cudaLaunchKernel,139968    1    1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.93141s,2.158 μs,2.93141s,47.615 ms,2.97902s,2.016 μs,47.619 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.93141s,2.583 μs,2.93141s,47.613 ms,2.97903s,1.236 ms,48.852 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.93142s,1.926 μs,2.93142s,48.843 ms,2.98026s,337.890 μs,49.183 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93142s,1.794 μs,2.93143s,49.175 ms,2.9806s,334.049 μs,49.511 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93145s,3.513 μs,2.93146s,49.480 ms,2.98094s,1.025 ms,50.509 ms,236089,236089,0,cudaLaunchKernel,46    1  128,64    1    1,volta_sgemm_64x64_nn
2.93146s,1.847 μs,2.93146s,50.499 ms,2.98196s,1.347 ms,51.847 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93147s,1.656 μs,2.93147s,51.841 ms,2.98331s,1.341 ms,53.184 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93148s,1.742 μs,2.93148s,53.167 ms,2.98465s,2.048 μs,53.171 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.93148s,2.430 μs,2.93149s,53.165 ms,2.98465s,2.763 ms,55.930 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.93149s,1.789 μs,2.93149s,55.923 ms,2.98742s,1.346 ms,57.271 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.9315s,1.529 μs,2.9315s,57.264 ms,2.98876s,1.341 ms,58.607 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93152s,4.670 μs,2.93152s,58.580 ms,2.9901s,2.717 ms,61.301 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.93154s,1.686 μs,2.93154s,61.279 ms,2.99282s,1.984 μs,61.283 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.93154s,1.422 μs,2.93154s,61.279 ms,2.99282s,1.576 ms,62.857 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.93155s,1.803 μs,2.93155s,62.851 ms,2.9944s,337.890 μs,63.191 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93155s,1.565 μs,2.93155s,63.184 ms,2.99474s,335.522 μs,63.521 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93157s,1.537 μs,2.93157s,63.507 ms,2.99507s,1.025 ms,64.534 ms,236089,236089,0,cudaLaunchKernel,46    1  128,64    1    1,volta_sgemm_64x64_nn
2.93157s,1.823 μs,2.93157s,64.528 ms,2.9961s,1.346 ms,65.876 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93158s,1.521 μs,2.93158s,65.868 ms,2.99745s,1.342 ms,67.212 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93159s,1.580 μs,2.93159s,67.199 ms,2.99879s,2.176 μs,67.203 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.93159s,1.584 μs,2.93159s,67.200 ms,2.99879s,2.762 ms,69.963 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.93159s,1.629 μs,2.9316s,69.958 ms,3.00155s,1.347 ms,71.307 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.9316s,1.553 μs,2.9316s,71.301 ms,3.0029s,1.342 ms,72.644 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93161s,1.846 μs,2.93161s,72.637 ms,3.00424s,2.723 ms,75.361 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.93162s,1.753 μs,2.93162s,75.343 ms,3.00697s,1.984 μs,75.347 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.93162s,1.270 μs,2.93163s,75.344 ms,3.00697s,1.698 ms,77.044 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.93163s,1.633 μs,2.93163s,77.038 ms,3.00867s,674.242 μs,77.714 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93163s,1.763 μs,2.93164s,77.708 ms,3.00934s,670.883 μs,78.380 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93165s,2.538 μs,2.93165s,78.365 ms,3.01002s,2.740 ms,81.107 ms,236089,236089,0,cudaLaunchKernel,92    1  128,0256 1 1,volta_sgemm_32x128_nn
2.93165s,1.543 μs,2.93165s,81.101 ms,3.01276s,2.691 ms,83.794 ms,236089,236089,0,cudaLaunchKernel,186624    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93166s,1.798 μs,2.93166s,83.788 ms,3.01545s,2.683 ms,86.472 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93167s,3.031 μs,2.93168s,86.453 ms,3.01813s,1.519 ms,87.975 ms,236089,236089,0,cudaLaunchKernel,128   32    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.93168s,1.981 μs,2.93168s,87.970 ms,3.01965s,6.592 μs,87.978 ms,236089,236089,0,cudaLaunchKernel,1 16 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.93168s,1.659 μs,2.93168s,87.974 ms,3.01966s,6.471 ms,94.447 ms,236089,236089,0,cudaLaunchKernel,784    1   36,0256 1 1,volta_sgemm_32x128_nn
2.93169s,1.922 μs,2.93169s,94.442 ms,3.02613s,4.723 ms,99.167 ms,236089,236089,0,cudaLaunchKernel,128  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.93169s,1.498 μs,2.93169s,99.161 ms,3.03085s,2.693 ms,101.856 ms,236089,236089,0,cudaLaunchKernel,186624    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.9317s,1.568 μs,2.9317s,101.850 ms,3.03355s,2.685 ms,104.536 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.9317s,1.822 μs,2.9317s,104.528 ms,3.03623s,5.447 ms,109.977 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.93171s,2.092 μs,2.93172s,109.963 ms,3.04168s,5.451 ms,115.417 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.93173s,1.929 μs,2.93173s,115.398 ms,3.04713s,1.952 μs,115.402 ms,236089,236089,0,cudaLaunchKernel,3 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.93173s,1.278 μs,2.93173s,115.399 ms,3.04713s,806.243 μs,116.206 ms,236089,236089,0,cudaLaunchKernel,0729 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.93174s,1.565 μs,2.93174s,116.201 ms,3.04794s,170.561 μs,116.373 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93174s,1.803 μs,2.93174s,116.366 ms,3.04811s,168.801 μs,116.537 ms,236089,236089,0,cudaLaunchKernel,5832 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93176s,1.527 μs,2.93176s,116.523 ms,3.04828s,1.952 μs,116.526 ms,236089,236089,0,cudaLaunchKernel,3 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.93176s,1.513 μs,2.93176s,116.523 ms,3.04828s,551.107 μs,117.076 ms,236089,236089,0,cudaLaunchKernel,0729 2 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.93176s,1.495 μs,2.93176s,117.070 ms,3.04883s,675.618 μs,117.747 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93177s,1.549 μs,2.93177s,117.740 ms,3.04951s,672.931 μs,118.415 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93178s,1.693 μs,2.93178s,118.402 ms,3.05018s,328.545 μs,118.732 ms,236089,236089,0,cudaLaunchKernel,32   32    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.93178s,1.481 μs,2.93178s,118.729 ms,3.05051s,5.728 μs,118.736 ms,236089,236089,0,cudaLaunchKernel,1 16 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.93178s,1.345 μs,2.93179s,118.734 ms,3.05052s,1.587 ms,120.322 ms,236089,236089,0,cudaLaunchKernel,196    1   36,0256 1 1,volta_sgemm_32x128_nn
2.93179s,1.325 μs,2.93179s,120.319 ms,3.05211s,1.187 ms,121.508 ms,236089,236089,0,cudaLaunchKernel,32  128    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.93179s,1.734 μs,2.93179s,121.502 ms,3.05329s,675.299 μs,122.179 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.9318s,1.723 μs,2.9318s,122.173 ms,3.05397s,672.770 μs,122.848 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.9318s,1.861 μs,2.9318s,122.840 ms,3.05464s,1.362 ms,124.204 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.93182s,1.687 μs,2.93182s,124.186 ms,3.05601s,1.250 ms,125.438 ms,236089,236089,0,cudaLaunchKernel,12 1 0128,64    1    1,volta_sgemm_64x64_nn
2.93182s,1.570 μs,2.93182s,125.432 ms,3.05726s,254.593 μs,125.689 ms,236089,236089,0,cudaLaunchKernel,17496 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93183s,1.733 μs,2.93183s,125.682 ms,3.05751s,252.897 μs,125.937 ms,236089,236089,0,cudaLaunchKernel,8748 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93184s,1.538 μs,2.93184s,125.924 ms,3.05777s,903.843 μs,126.829 ms,236089,236089,0,cudaLaunchKernel,12 3 0128,64    1    1,volta_sgemm_64x64_nn
2.93184s,1.540 μs,2.93185s,126.824 ms,3.05867s,1.012 ms,127.838 ms,236089,236089,0,cudaLaunchKernel,69984 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.93185s,1.699 μs,2.93185s,127.831 ms,3.05968s,1.009 ms,128.842 ms,236089,236089,0,cudaLaunchKernel,34992 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.93186s,1.636 μs,2.93186s,128.827 ms,3.06069s,491.618 μs,129.320 ms,236089,236089,0,cudaLaunchKernel,32   48    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.93186s,1.232 μs,2.93187s,129.318 ms,3.06118s,12.992 μs,129.332 ms,236089,236089,0,cudaLaunchKernel,2 24 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.93187s,1.297 μs,2.93187s,129.329 ms,3.0612s,2.283 ms,131.613 ms,236089,236089,0,cudaLaunchKernel,98    3   36,64    1    1,volta_sgemm_64x64_nn
