API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
2.82768s,1.516 μs,2.82768s,162.358 ms,2.99004s,528.001 μs,162.888 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.82769s,1.505 μs,2.82769s,162.878 ms,2.99057s,360.001 μs,163.239 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.82771s,1.941 μs,2.82771s,163.221 ms,2.99093s,2.016 μs,163.225 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.82771s,1.430 μs,2.82771s,163.221 ms,2.99093s,5.421 ms,168.643 ms,235544,235544,0,cudaLaunchKernel,49    4    1,0256 1 1,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1
2.82772s,1.677 μs,2.82772s,168.635 ms,2.99635s,1.823 μs,168.639 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.82774s,2.731 μs,2.82774s,168.614 ms,2.99636s,220.192 μs,168.837 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
2.82775s,1.607 μs,2.82775s,168.828 ms,2.99658s,180.224 μs,169.010 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.82776s,1.510 μs,2.82776s,168.997 ms,2.99676s,435.554 μs,169.434 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.82776s,1.299 μs,2.82776s,169.432 ms,2.99719s,390.913 μs,169.824 ms,235544,235544,0,cudaLaunchKernel,16   64    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.82776s,1.617 μs,2.82776s,169.820 ms,2.99758s,6.152 ms,175.974 ms,235544,235544,0,cudaLaunchKernel,16    4   36,0256 1 1,volta_sgemm_32x128_nn
2.82776s,1.228 μs,2.82777s,175.972 ms,3.00374s,348.928 μs,176.322 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.82777s,1.631 μs,2.82777s,176.313 ms,3.00409s,1.759 μs,176.317 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.8278s,1.728 μs,2.8278s,176.291 ms,3.00409s,222.945 μs,176.515 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
2.82781s,1.636 μs,2.82781s,176.499 ms,3.00431s,1.920 μs,176.503 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.82781s,1.426 μs,2.82782s,176.500 ms,3.00432s,892.962 μs,177.394 ms,235544,235544,0,cudaLaunchKernel,49    4    1,0256 1 1,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1
2.82782s,1.747 μs,2.82782s,177.386 ms,3.00521s,1.760 μs,177.390 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.82784s,1.698 μs,2.82784s,177.370 ms,3.00521s,227.553 μs,177.599 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
2.82785s,1.903 μs,2.82785s,177.592 ms,3.00544s,263.808 μs,177.858 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.82785s,1.644 μs,2.82785s,177.852 ms,3.0057s,180.449 μs,178.034 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.82786s,1.721 μs,2.82787s,178.018 ms,3.00589s,440.353 μs,178.460 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.82787s,1.298 μs,2.82787s,178.458 ms,3.00633s,391.617 μs,178.851 ms,235544,235544,0,cudaLaunchKernel,16   64    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.82787s,1.289 μs,2.82787s,178.848 ms,3.00672s,6.172 ms,185.021 ms,235544,235544,0,cudaLaunchKernel,16    4   36,0256 1 1,volta_sgemm_32x128_nn
2.82787s,1.225 μs,2.82787s,185.017 ms,3.01289s,348.769 μs,185.367 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.82788s,1.699 μs,2.82788s,185.359 ms,3.01324s,1.792 μs,185.362 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.8279s,1.493 μs,2.8279s,185.344 ms,3.01324s,226.816 μs,185.572 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
2.8279s,1.620 μs,2.8279s,185.564 ms,3.01347s,179.745 μs,185.746 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.82791s,1.451 μs,2.82792s,185.734 ms,3.01365s,440.129 μs,186.176 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.82792s,1.524 μs,2.82792s,186.173 ms,3.01409s,389.089 μs,186.564 ms,235544,235544,0,cudaLaunchKernel,16   64    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.82792s,1.273 μs,2.82792s,186.561 ms,3.01448s,6.208 ms,192.770 ms,235544,235544,0,cudaLaunchKernel,16    4   36,0256 1 1,volta_sgemm_32x128_nn
2.82792s,1.197 μs,2.82792s,192.768 ms,3.02069s,348.705 μs,193.118 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.82793s,1.564 μs,2.82793s,193.109 ms,3.02104s,1.856 μs,193.113 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.82794s,1.747 μs,2.82795s,193.094 ms,3.02104s,230.016 μs,193.325 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
2.82795s,1.628 μs,2.82795s,193.319 ms,3.02127s,263.841 μs,193.585 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2.82795s,1.534 μs,2.82796s,193.579 ms,3.02153s,180.032 μs,193.761 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.82799s,3.630 μs,2.82799s,193.723 ms,3.02172s,244.737 μs,193.972 ms,235544,235544,0,cudaLaunchKernel,4096 1 1,32   16    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)"
2.82804s,3.247 μs,2.82804s,193.916 ms,3.02196s,9.952 μs,193.930 ms,235544,235544,0,cudaLaunchKernel,1 4 2005,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
2.82805s,7.300 μs,2.82805s,193.918 ms,3.02197s,2.912 μs,193.929 ms,235544,235544,0,cudaLaunchKernel,1 8 2001,32   16    1,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
2.82809s,7.960 μs,2.82809s,193.882 ms,3.02198s,6.528 μs,193.896 ms,235544,235544,0,cudaLaunchKernel,2 1 2001,8   64    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
3.02899s,18.509 μs,-,-,3.02901s,2.016 μs,19.328 μs,235544,235544,0,cudaLaunchKernel,50    1    1,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.02901s,4.407 μs,3.02902s,466 ns,3.02902s,13.302 ms,13.307 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
3.02906s,5.715 μs,3.02906s,13.259 ms,3.04232s,1.792 μs,13.267 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02913s,5.282 μs,3.02914s,13.184 ms,3.04232s,10.187 ms,23.376 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)512, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.02916s,4.092 μs,3.02917s,23.345 ms,3.05251s,5.765 ms,29.114 ms,235544,235544,0,cudaLaunchKernel,200704    1    1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02919s,3.621 μs,3.02919s,29.084 ms,3.05828s,5.782 ms,34.869 ms,235544,235544,0,cudaLaunchKernel,100352    1    1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
3.02923s,3.720 μs,3.02923s,34.827 ms,3.06406s,3.160 ms,37.991 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.02923s,2.858 μs,3.02924s,37.984 ms,3.06722s,6.592 μs,37.994 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.02925s,4.071 μs,3.02925s,37.975 ms,3.06723s,3.515 ms,41.494 ms,235544,235544,0,cudaLaunchKernel,392    1   36,64    1    1,volta_sgemm_64x64_nn
3.02925s,2.162 μs,3.02926s,41.487 ms,3.07074s,2.393 ms,43.883 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.02927s,1.798 μs,3.02927s,43.869 ms,3.07314s,1.760 μs,43.873 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02929s,4.668 μs,3.02929s,43.844 ms,3.07314s,2.359 ms,46.208 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.0293s,1.954 μs,3.0293s,46.194 ms,3.0755s,1.446 ms,47.642 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02932s,1.626 μs,3.02932s,47.627 ms,3.07694s,3.158 ms,50.786 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.02932s,1.374 μs,3.02932s,50.783 ms,3.0801s,6.880 μs,50.791 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.02932s,1.414 μs,3.02932s,50.788 ms,3.08011s,3.491 ms,54.280 ms,235544,235544,0,cudaLaunchKernel,392    1   36,64    1    1,volta_sgemm_64x64_nn
3.02932s,1.450 μs,3.02932s,54.278 ms,3.0836s,2.397 ms,56.677 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.02933s,1.629 μs,3.02933s,56.665 ms,3.086s,1.696 μs,56.669 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02935s,1.694 μs,3.02936s,56.646 ms,3.086s,2.357 ms,59.004 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.02936s,2.867 μs,3.02937s,58.993 ms,3.08836s,2.115 ms,61.111 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
3.02937s,1.789 μs,3.02937s,61.103 ms,3.09048s,1.446 ms,62.551 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02938s,1.574 μs,3.02939s,62.536 ms,3.09192s,3.158 ms,65.695 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.02939s,1.395 μs,3.02939s,65.693 ms,3.09508s,7.039 μs,65.701 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.02939s,1.580 μs,3.02939s,65.698 ms,3.09509s,3.493 ms,69.192 ms,235544,235544,0,cudaLaunchKernel,392    1   36,64    1    1,volta_sgemm_64x64_nn
3.02939s,1.429 μs,3.02939s,69.190 ms,3.09858s,2.403 ms,71.594 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.0294s,1.644 μs,3.0294s,71.583 ms,3.10098s,1.632 μs,71.586 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02942s,1.616 μs,3.02942s,71.565 ms,3.10099s,2.376 ms,73.943 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.02943s,1.804 μs,3.02943s,73.935 ms,3.10336s,1.448 ms,75.385 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02944s,2.672 μs,3.02944s,75.371 ms,3.10481s,3.171 ms,78.545 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.02944s,1.356 μs,3.02944s,78.541 ms,3.10798s,6.656 μs,78.549 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.02944s,1.255 μs,3.02944s,78.546 ms,3.10799s,3.450 ms,81.997 ms,235544,235544,0,cudaLaunchKernel,392    1   36,64    1    1,volta_sgemm_64x64_nn
3.02944s,1.359 μs,3.02945s,81.995 ms,3.11144s,2.399 ms,84.395 ms,235544,235544,0,cudaLaunchKernel,128   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.02945s,1.513 μs,3.02945s,84.386 ms,3.11384s,1.696 μs,84.389 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02947s,1.516 μs,3.02947s,84.371 ms,3.11384s,2.370 ms,86.742 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.02948s,2.722 μs,3.02948s,86.735 ms,3.11621s,2.119 ms,88.857 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
3.02948s,1.749 μs,3.02948s,88.850 ms,3.11833s,1.448 ms,90.300 ms,235544,235544,0,cudaLaunchKernel,50176 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.0295s,1.811 μs,3.0295s,90.276 ms,3.11978s,1.952 μs,90.280 ms,235544,235544,0,cudaLaunchKernel,4 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.02951s,2.316 μs,3.02951s,90.274 ms,3.11978s,5.179 ms,95.456 ms,235544,235544,0,cudaLaunchKernel,0784 1 1,0256 1 1,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1
3.02952s,1.712 μs,3.02952s,95.445 ms,3.12496s,1.728 μs,95.449 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.02954s,2.609 μs,3.02954s,95.426 ms,3.12497s,1.102 ms,96.531 ms,235544,235544,0,cudaLaunchKernel,0128 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
